MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
1,9,Tigran Barseghyan,Slovan Bratislava,11.0,am ARM,RW,30-362,76,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.0,0.1,1,0,20,27,74.1,5,23,0,2,0,0,0,3,0,2,0,0,0,0,6,2,2,50.0
1,9,Vladimír Weiss,Slovan Bratislava,7.0,sk SVK,LW,34-293,76,0,0,0,0,1,0,1,0,39,1,1,2,0.2,0.2,0.0,0,0,24,27,88.9,1,29,5,4,1,0,2,2,0,1,1,0,0,0,9,0,0,
1,10,Bernardo Silva,Manchester City,20.0,pt POR,"CM,RW",30-039,79,0,0,0,0,1,0,0,0,51,0,0,0,0.2,0.2,0.0,4,0,44,48,91.7,6,42,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
1,10,Ederson,Manchester City,31.0,br BRA,GK,31-032,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,30,32,93.8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,10,Erling Haaland,Manchester City,9.0,no NOR,FW,24-059,90,0,0,0,0,3,1,0,0,14,0,1,0,0.3,0.3,0.0,1,0,7,9,77.8,0,8,0,0,0,0,1,0,0,0,0,0,0,0,3,2,2,50.0
1,10,Jack Grealish,Manchester City,10.0,eng ENG,LW,29-008,90,0,0,0,0,3,0,0,0,49,1,1,0,0.2,0.2,0.2,9,0,35,41,85.4,5,38,10,3,0,0,0,5,1,1,0,0,0,0,6,1,1,50.0
1,10,Jeremy Doku,Manchester City,11.0,be BEL,RW,22-114,11,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.3,3,0,8,11,72.7,0,13,3,2,0,0,1,0,0,4,0,0,0,0,1,0,0,
1,10,Joško Gvardiol,Manchester City,24.0,hr CRO,LB,22-239,90,0,0,0,0,1,1,0,0,96,1,2,3,0.1,0.1,0.4,2,0,86,89,96.6,11,81,1,1,1,0,2,0,0,1,1,0,0,0,5,0,0,
1,10,Kevin De Bruyne,Manchester City,17.0,be BEL,CM,33-082,45,0,0,0,0,3,0,0,0,41,0,0,1,0.1,0.1,0.4,4,0,25,35,71.4,2,30,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,
1,10,Manuel Akanji,Manchester City,25.0,ch SUI,RB,29-061,90,0,0,0,0,1,0,0,0,109,0,0,2,0.1,0.1,0.0,2,0,94,102,92.2,12,83,0,0,0,0,2,1,0,0,0,0,0,0,6,2,0,100.0
1,10,Phil Foden,Manchester City,47.0,eng ENG,CM,24-113,45,0,0,0,0,4,2,0,0,35,0,0,0,0.4,0.4,0.1,4,0,21,25,84.0,3,26,0,1,0,0,0,2,0,4,0,0,0,0,3,0,1,0.0
1,10,Rico Lewis,Manchester City,82.0,eng ENG,DM,19-302,90,0,0,0,0,0,0,0,0,71,0,0,1,0.0,0.0,0.0,3,0,63,68,92.6,8,48,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1,10,Rodri,Manchester City,16.0,es ESP,DM,28-088,90,0,0,0,0,1,0,0,0,96,3,0,1,0.0,0.0,0.0,4,0,82,89,92.1,7,67,2,0,0,0,3,1,0,1,1,0,0,0,9,0,0,
1,10,Rúben Dias,Manchester City,3.0,pt POR,CB,27-127,90,0,0,0,0,0,0,1,0,89,2,1,0,0.0,0.0,0.0,0,0,76,82,92.7,4,61,0,0,0,0,1,0,0,0,1,0,0,0,1,3,3,50.0
1,10,Sávio,Manchester City,26.0,br BRA,RW,20-161,45,0,0,0,0,2,0,0,0,33,0,0,0,0.2,0.2,0.1,1,0,25,29,86.2,2,31,6,2,1,0,0,0,0,1,0,0,0,0,2,0,0,
1,10,İlkay Gündoğan,Manchester City,19.0,de GER,CM,33-330,45,0,0,0,0,3,1,0,0,34,1,0,0,0.7,0.7,0.2,2,0,26,28,92.9,2,20,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,
1,10,Alessandro Bastoni,Internazionale,95.0,it ITA,CB,25-158,90,0,0,0,0,0,0,0,0,79,2,1,3,0.0,0.0,0.0,1,0,58,70,82.9,1,58,0,0,0,0,2,1,0,0,2,0,0,0,3,0,1,0.0
1,10,Benjamin Pavard,Internazionale,28.0,fr FRA,CB,28-174,16,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1,10,Carlos Augusto,Internazionale,30.0,br BRA,WB,25-255,90,0,0,0,0,1,1,0,0,36,0,2,2,0.1,0.1,0.0,1,0,20,25,80.0,0,20,1,0,0,0,0,1,1,0,0,0,0,0,3,1,0,100.0
1,10,Davide Frattesi,Internazionale,16.0,it ITA,CM,24-332,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,10,Denzel Dumfries,Internazionale,2.0,nl NED,WB,28-153,16,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1,10,Francesco Acerbi,Internazionale,15.0,it ITA,CB,36-221,90,0,0,0,0,1,0,0,0,52,0,1,4,0.0,0.0,0.0,0,0,37,39,94.9,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
1,10,Hakan Çalhanoğlu,Internazionale,20.0,tr TUR,CM,30-223,81,0,0,0,0,2,0,0,0,69,2,1,2,0.1,0.1,0.0,3,0,53,60,88.3,2,42,0,0,0,0,1,1,0,4,2,0,0,0,6,1,0,100.0
1,10,Henrikh Mkhitaryan,Internazionale,22.0,am ARM,CM,35-241,25,0,0,0,0,1,0,0,0,19,1,0,1,0.1,0.1,0.0,0,0,13,14,92.9,0,8,0,1,0,0,1,2,0,0,0,0,0,0,4,0,0,
1,10,Lautaro Martínez,Internazionale,10.0,ar ARG,FW,27-027,25,0,0,0,0,1,1,0,0,10,0,0,0,0.0,0.0,0.0,1,0,6,7,85.7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1,10,Marcus Thuram,Internazionale,9.0,fr FRA,FW,27-043,65,0,0,0,0,3,1,0,0,25,1,0,0,0.3,0.3,0.0,3,0,10,12,83.3,3,15,3,5,1,0,1,2,2,0,1,0,0,0,3,2,3,40.0
1,10,Matteo Darmian,Internazionale,36.0,it ITA,WB,34-291,74,0,0,0,0,1,0,0,0,27,1,2,4,0.1,0.1,0.0,1,0,12,19,63.2,0,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
1,10,Mehdi Taremi,Internazionale,99.0,ir IRN,FW,32-062,90,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.2,4,0,11,16,68.8,3,15,3,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0.0
1,10,Nicolò Barella,Internazionale,23.0,it ITA,CM,27-224,90,0,0,0,0,2,0,0,0,62,1,1,2,0.0,0.0,0.1,5,0,48,54,88.9,7,46,1,1,0,0,1,3,0,1,1,0,0,0,7,0,0,
1,10,Piotr Zieliński,Internazionale,7.0,pl POL,CM,30-121,65,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.2,1,0,22,26,84.6,2,20,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,
1,10,Yann Aurel Bisseck,Internazionale,31.0,de GER,CB,23-294,74,0,0,0,0,0,0,0,0,42,1,1,0,0.0,0.0,0.0,1,0,31,39,79.5,2,33,1,1,1,0,1,1,0,1,1,0,0,0,4,0,2,0.0
1,10,Yann Sommer,Internazionale,1.0,ch SUI,GK,35-276,90,0,0,0,0,0,0,0,0,72,0,0,0,0.0,0.0,0.0,0,0,58,69,84.1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,11,Achraf Hakimi,Paris Saint-Germain,2.0,ma MAR,RB,25-319,90,0,0,0,0,6,2,0,0,87,3,2,2,0.6,0.6,0.5,8,0,62,71,87.3,8,54,12,3,1,0,2,3,0,4,1,0,0,0,5,0,0,
1,11,Bradley Barcola,Paris Saint-Germain,29.0,fr FRA,LW,22-016,62,0,0,0,0,0,0,0,0,30,2,0,3,0.0,0.0,0.1,3,0,11,17,64.7,1,19,3,4,0,0,0,0,0,1,1,0,0,0,1,1,0,100.0
1,11,Désiré Doué,Paris Saint-Germain,14.0,fr FRA,"LW,RW",19-107,28,0,0,0,0,1,0,0,0,14,1,0,0,0.0,0.0,0.0,1,0,6,11,54.5,0,8,1,2,1,0,0,0,0,2,1,0,0,0,1,0,0,
1,11,Fabián Ruiz Peña,Paris Saint-Germain,8.0,es ESP,LM,28-168,62,0,0,0,0,2,1,0,0,37,0,0,1,0.1,0.1,0.0,2,0,27,31,87.1,3,19,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,
1,11,João Neves,Paris Saint-Germain,87.0,pt POR,CM,19-357,28,0,0,0,0,1,0,0,0,40,0,0,0,0.1,0.1,0.1,3,0,32,36,88.9,4,19,2,0,0,0,0,3,0,0,0,0,0,0,4,1,1,50.0
1,11,Lee Kang-in,Paris Saint-Germain,19.0,kr KOR,LM,23-212,28,0,0,0,0,0,0,0,0,25,1,0,1,0.0,0.0,0.2,3,0,17,18,94.4,3,12,1,1,1,0,0,2,0,3,0,0,0,0,3,0,1,0.0
1,11,Lucas Beraldo,Paris Saint-Germain,35.0,br BRA,LB,20-299,1,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,11,Marco Asensio,Paris Saint-Germain,11.0,es ESP,FW,28-241,38,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,0,0,7,8,87.5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,11,Marquinhos,Paris Saint-Germain,5.0,br BRA,CB,30-127,90,0,0,0,0,0,0,1,0,109,3,1,0,0.0,0.0,0.0,2,0,97,99,98.0,5,74,0,2,1,0,2,0,0,0,2,0,0,0,5,1,0,100.0
1,11,Matvei Safonov,Paris Saint-Germain,39.0,ru RUS,GK,25-206,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,0,20,25,80.0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
1,11,Nuno Mendes,Paris Saint-Germain,25.0,pt POR,LB,22-091,90,0,0,0,0,0,0,0,0,107,0,0,0,0.0,0.0,0.0,3,0,89,100,89.0,9,64,3,4,3,0,0,1,0,3,0,0,0,0,2,0,0,
1,11,Ousmane Dembélé,Paris Saint-Germain,10.0,fr FRA,RW,27-126,89,0,0,0,0,8,2,0,0,48,0,1,0,0.6,0.6,0.2,6,0,24,31,77.4,7,36,10,4,1,0,0,3,0,4,0,0,0,0,6,0,1,0.0
1,11,Randal Kolo Muani,Paris Saint-Germain,23.0,fr FRA,FW,25-288,52,0,0,0,0,5,0,0,0,14,2,0,0,0.6,0.6,0.3,4,0,5,8,62.5,2,8,1,3,3,0,1,2,0,0,2,0,0,0,2,2,1,66.7
1,11,Vitinha,Paris Saint-Germain,17.0,pt POR,CM,24-218,62,0,0,0,0,1,0,0,0,50,0,1,0,0.0,0.0,0.0,5,0,45,47,95.7,5,41,1,1,0,0,0,2,0,0,0,0,0,0,5,0,1,0.0
1,11,Warren Zaïre-Emery,Paris Saint-Germain,33.0,fr FRA,RM,18-194,90,0,0,0,0,1,0,0,0,73,2,0,1,0.0,0.0,0.1,8,0,58,62,93.5,9,37,2,4,1,0,1,0,0,1,2,0,0,0,4,1,0,100.0
1,11,Willian Pacho,Paris Saint-Germain,51.0,ec ECU,CB,22-338,90,0,0,0,0,0,0,0,0,117,1,1,1,0.0,0.0,0.0,0,0,105,109,96.3,0,81,0,0,0,0,2,1,0,0,1,0,0,0,6,1,0,100.0
1,11,Alejandro Francés,Girona,16.0,es ESP,CB,22-048,3,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,11,Arnau Martinez,Girona,4.0,es ESP,RB,21-146,90,0,0,0,0,0,0,0,0,51,7,1,1,0.0,0.0,0.0,0,0,30,36,83.3,2,22,1,0,0,0,0,0,0,0,3,0,0,0,4,1,2,33.3
1,11,Arnaut Danjuma,Girona,11.0,nl NED,"FW,LM",27-231,33,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
1,11,Bryan Gil,Girona,20.0,es ESP,LW,23-220,65,0,0,0,0,0,0,0,0,45,4,0,1,0.0,0.0,0.1,4,0,32,37,86.5,2,31,7,5,3,0,0,3,1,1,4,0,0,0,5,0,0,
1,11,Cristhian Stuani,Girona,7.0,uy URU,FW,37-342,57,0,0,0,0,2,1,0,0,21,1,1,2,0.2,0.2,0.0,0,0,9,13,69.2,1,9,0,0,0,0,2,2,0,0,1,0,0,0,1,0,1,0.0
1,11,David López,Girona,5.0,es ESP,CB,34-345,90,0,0,0,0,0,0,0,0,38,3,1,2,0.0,0.0,0.0,0,0,28,30,93.3,1,19,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,100.0
1,11,Donny van de Beek,Girona,6.0,nl NED,AM,27-153,57,0,0,0,0,1,0,0,0,19,1,0,4,0.1,0.1,0.0,0,0,7,12,58.3,1,6,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,100.0
1,11,Iván Martín,Girona,23.0,es ESP,DM,25-217,65,0,0,0,0,0,0,0,0,39,3,1,1,0.0,0.0,0.0,0,0,27,33,81.8,1,18,0,0,0,0,1,0,0,1,2,0,0,0,6,0,0,
1,11,Jhon Solis,Girona,22.0,co COL,"DM,CM",19-351,25,0,0,0,0,0,0,0,0,7,1,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
1,11,Ladislav Krejčí,Girona,18.0,cz CZE,CB,25-151,90,0,0,0,0,0,0,1,0,54,2,0,4,0.0,0.0,0.0,0,0,42,45,93.3,3,22,0,0,0,0,1,0,0,0,2,0,0,0,3,1,1,50.0
1,11,Miguel Gutiérrez,Girona,3.0,es ESP,LB,23-053,90,0,0,0,0,0,0,0,0,59,3,0,1,0.0,0.0,0.0,1,0,39,50,78.0,3,33,1,1,0,0,1,1,0,3,2,0,0,0,10,0,0,
1,11,Oriol Romeu,Girona,14.0,es ESP,"DM,CM",32-360,90,0,0,0,0,0,0,1,0,55,6,0,3,0.0,0.0,0.0,0,0,33,40,82.5,1,17,0,0,0,0,4,1,0,0,2,0,0,0,1,1,0,100.0
1,11,Paulo Gazzaniga,Girona,13.0,ar ARG,GK,32-260,90,0,0,0,0,0,0,1,0,50,0,0,0,0.0,0.0,0.0,0,0,26,46,56.5,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1,11,Portu,Girona,24.0,es ESP,"AM,FW",32-120,33,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,7,8,87.5,1,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,33.3
1,11,Viktor Tsyhankov,Girona,8.0,ua UKR,RW,26-308,87,0,0,0,0,0,0,0,0,42,1,2,2,0.0,0.0,0.1,1,0,18,27,66.7,0,19,0,0,0,0,2,0,0,3,1,0,0,0,1,0,0,
1,11,Yaser Asprilla,Girona,10.0,co COL,"LW,RM",20-304,25,0,0,0,0,0,0,0,0,10,1,0,2,0.0,0.0,0.0,0,0,2,2,100.0,0,5,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0.0
1,12,Andreas Skov Olsen,Club Brugge,7.0,dk DEN,RM,24-264,90,0,0,0,0,3,2,0,0,44,0,0,0,0.2,0.2,0.2,7,0,28,38,73.7,8,29,11,3,2,0,0,0,0,5,0,0,0,0,4,0,0,
1,12,Brandon Mechele,Club Brugge,44.0,be BEL,CB,31-234,90,0,0,0,0,3,1,0,0,66,0,2,1,0.1,0.1,0.1,1,0,49,54,90.7,2,18,0,0,0,0,2,0,0,0,0,0,1,0,3,1,0,100.0
1,12,Chemsdine Talbi,Club Brugge,68.0,be BEL,LM,19-132,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,5,5,100.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,12,Christos Tzolis,Club Brugge,8.0,gr GRE,LM,22-232,84,0,0,0,0,2,0,0,0,38,1,1,1,0.1,0.1,0.1,3,0,25,28,89.3,4,19,4,4,1,0,1,0,0,0,0,0,0,0,4,0,2,0.0
1,12,Ferran Jutglà,Club Brugge,9.0,es ESP,FW,25-230,26,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,12,Gustaf Nilsson,Club Brugge,19.0,se SWE,FW,27-118,64,0,0,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.0,0,0,8,11,72.7,2,6,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,100.0
1,12,Hans Vanaken,Club Brugge,20.0,be BEL,CM,32-025,90,0,0,0,0,3,0,0,0,54,0,0,0,0.2,0.2,0.0,5,0,38,47,80.9,5,14,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,
1,12,Hugo Vetlesen,Club Brugge,10.0,no NOR,CM,24-202,84,0,0,0,0,3,1,1,0,31,0,0,1,0.5,0.5,0.0,4,0,15,19,78.9,3,9,1,2,0,0,1,0,0,0,0,0,0,0,1,1,2,33.3
1,12,Joaquin Seys,Club Brugge,65.0,be BEL,RB,19-174,70,0,0,0,0,0,0,0,0,40,5,0,1,0.0,0.0,0.0,0,0,25,28,89.3,1,9,1,1,0,0,0,0,0,1,3,0,0,0,2,1,0,100.0
1,12,Joel Ordóñez,Club Brugge,4.0,ec ECU,CB,20-150,90,0,0,0,0,0,0,0,0,57,1,2,0,0.0,0.0,0.0,0,0,45,48,93.8,4,25,0,2,2,0,1,0,0,0,0,0,0,0,6,0,0,
1,12,Kyriani Sabbe,Club Brugge,64.0,be BEL,RB,19-241,20,0,0,0,0,0,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,12,Maxim De Cuyper,Club Brugge,55.0,be BEL,LB,23-271,90,0,0,0,0,1,0,0,0,67,1,1,2,0.1,0.1,0.1,5,0,45,59,76.3,4,16,0,0,0,0,1,1,0,8,1,0,0,0,7,1,0,100.0
1,12,Raphael Onyedika,Club Brugge,15.0,ng NGA,DM,23-152,90,0,0,0,0,1,1,0,0,66,4,1,0,0.1,0.1,0.0,4,0,50,58,86.2,4,30,0,0,0,0,3,2,0,0,1,0,0,0,3,0,0,
1,12,Romeo Vermant,Club Brugge,17.0,be BEL,CM,20-238,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,12,Simon Mignolet,Club Brugge,22.0,be BEL,GK,36-196,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,33,36,91.7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,12,Donyell Malen,Dortmund,21.0,nl NED,FW,25-253,58,0,0,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,10,10,100.0,0,9,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,
1,12,Emre Can,Dortmund,23.0,de GER,"DM,CM",30-250,90,0,1,0,0,0,0,0,0,68,4,1,0,0.0,0.0,0.1,3,1,56,58,96.6,4,44,2,1,1,0,1,1,0,0,3,0,0,0,3,2,1,66.7
1,12,Felix Nmecha,Dortmund,8.0,de GER,"DM,CM",23-344,23,0,1,0,0,1,0,0,0,25,0,0,0,0.0,0.0,0.1,3,2,22,23,95.7,0,17,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,
1,12,Gregor Kobel,Dortmund,1.0,ch SUI,GK,26-287,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,1,0,43,47,91.5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
1,12,Jamie Gittens,Dortmund,43.0,eng ENG,"RW,LW",20-041,23,2,0,0,0,3,2,0,0,21,2,0,0,0.2,0.2,0.0,2,1,12,14,85.7,2,15,4,4,2,0,0,0,0,1,1,0,0,0,4,0,0,
1,12,Julian Brandt,Dortmund,10.0,de GER,"AM,RW",28-139,90,0,0,0,0,3,0,0,0,73,1,1,0,0.1,0.1,0.0,3,1,59,67,88.1,7,53,4,1,0,0,0,0,0,2,1,0,0,0,4,0,0,
1,12,Julian Ryerson,Dortmund,26.0,no NOR,"RB,LM",26-306,90,0,0,0,0,0,0,1,0,58,0,1,3,0.0,0.0,0.2,3,0,46,52,88.5,4,39,3,2,1,0,1,1,0,3,0,0,0,0,3,0,1,0.0
1,12,Karim Adeyemi,Dortmund,27.0,de GER,LW,22-244,86,0,0,0,0,2,2,0,0,43,0,0,1,0.1,0.1,0.3,4,0,28,35,80.0,1,30,5,4,1,0,0,3,0,2,0,0,0,0,1,1,1,50.0
1,12,Marcel Sabitzer,Dortmund,20.0,at AUT,RW,30-185,67,0,0,0,0,4,0,0,0,34,0,1,1,0.4,0.4,0.0,1,0,21,24,87.5,2,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0.0
1,12,Nico Schlotterbeck,Dortmund,4.0,de GER,"CB,LB",24-292,90,0,0,0,0,1,1,0,0,137,2,2,2,0.0,0.0,0.0,3,0,118,129,91.5,5,109,1,1,1,0,0,0,0,0,2,0,0,0,6,0,0,
1,12,Niklas Süle,Dortmund,25.0,de GER,CB,29-015,90,0,0,0,0,0,0,0,0,123,2,0,2,0.0,0.0,0.0,2,0,112,115,97.4,12,96,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0.0
1,12,Pascal Groß,Dortmund,13.0,de GER,DM,33-095,67,0,0,0,0,0,0,0,0,93,1,1,1,0.0,0.0,0.3,4,0,80,87,92.0,7,68,1,0,0,0,0,0,0,3,0,0,0,0,4,0,0,
1,12,Ramy Bensebaini,Dortmund,5.0,dz ALG,LB,29-155,58,0,0,0,0,1,0,0,0,52,2,0,0,0.1,0.1,0.1,1,0,39,42,92.9,6,36,1,3,3,0,0,0,0,1,2,0,0,0,2,1,0,100.0
1,12,Serhou Guirassy,Dortmund,9.0,gn GUI,FW,28-190,32,1,0,1,1,0,0,0,0,14,0,0,0,0.8,0.0,0.0,2,1,8,10,80.0,0,5,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,
1,12,Waldemar Anton,Dortmund,3.0,de GER,CB,28-060,32,0,0,0,0,0,0,0,0,46,1,1,1,0.0,0.0,0.0,0,0,39,42,92.9,1,34,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,
